score,content,label,content_len,content_clean,content_token,cluster,tsne_x,tsne_y
2,수정) 두번이나 세탁했는데 꼬릿한 냄새가 안 빠져서 아직 개시도 못했어요. 한 번 더 세탁해보고 안 되면 버리던가 해야할듯 하네요... ————————— 성인이 소파에서 쓰려고 샀는데 만족해요 크기도 괜찮고 시원시원하네요. 트리케라톱스 짱귀 ;),0,137,수정 두번이나 세탁했는데 꼬릿한 냄새가 안 빠져서 아직 개시도 못했어요 한 번 더 세탁해보고 안 되면 버리던가 해야할듯 하네요 성인이 소파에서 쓰려고 샀는데 만족해요 크기도 괜찮고 시원시원하네요 트리케라톱스 짱귀,수정 번 세탁 하다 꼬릿 냄새 안 빠지다 개시 하다 하다 번 더 세탁 해보다 안 되다 버리다 하다 하다 하다 성인 소파 쓰다 사다 만족하다 크기 괜찮다 시원시원하다 트리케라톱스 짱귀,0,0.28841028,-0.015279008
2,전혀 관심없네요ㅜㅜ 평이좋아샀는데 쳐다도안봐요,0,25,전혀 관심없네요 평이좋아샀는데 쳐다도안봐요,전혀 관심 없다 평이 좋다 사다 치다 도안 보다,3,1.3330051,2.3775682
4,오늘 바로 받아보고 리뷰써요 딸아이가 건선피부라서 항상가려워 하거든요 네이버쇼핑보다가 리뷰가 넘좋아서 구입합니다 스프레이만 뿌려봤는데 가려운데다 뿌려서 그런지 따갑다고 하더라구요 1주일정도 써보면 효과가 있다는데 진짜 효과 받았으면 좋겠어요,1,134,오늘 바로 받아보고 리뷰써요 딸아이가 건선피부라서 항상가려워 하거든요 네이버쇼핑보다가 리뷰가 넘좋아서 구입합니다 스프레이만 뿌려봤는데 가려운데다 뿌려서 그런지 따갑다고 하더라구요 1주일정도 써보면 효과가 있다는데 진짜 효과 받았으면 좋겠어요,오늘 바로 받다 보고 리뷰 써다 딸아이 건선 피부 항상 가다 거들다 네이버 쇼핑 가다 리뷰 넘다 좋다 구입 하다 스프레이 뿌리다 보다 가다 뿌리다 그렇다 따갑다 하다 주일 정도 써다 보다 효과 있다 진짜 효과 받다 좋다,0,2.3875587,-0.24152212
2,바지 통이 너무 짧구 핏도 이상해요,0,19,바지 통이 너무 짧구 핏도 이상해요,바지 통 짧다 핏 이상하다,3,0.5309709,-1.0425115
2,재구매 자크분분에 박음질이 제대로안되어 뜯겨져서왔네요 반품하기 그래서 수선해입으려고해요.. 그전옷도 하루도안되어 엉덩이 부분에 바로 보푸라기가 일어나고..,0,86,재구매 자크분분에 박음질이 제대로안되어 뜯겨져서왔네요 반품하기 그래서 수선해입으려고해요 그전옷도 하루도안되어 엉덩이 부분에 바로 보푸라기가 일어나고,재다 자크 분분 박음질 제대로 안되다 뜯기다 오다 반품 하다 수선하다 입다 고해 옷 하루 안되다 엉덩이 부분 바로 보푸라기 일어나고,3,-0.14338599,-1.1038009
5,건티슈 더 구입해야겠어요,1,13,건티슈 더 구입해야겠어요,건 티슈 더 구입 하다,0,0.21186462,1.0032762
1,"사기 전에 후기를 많이 봐서 대략 예상을 했음. 흔들림이 많다는 글을 보고 그래도 글씨는 쓸 수 있겠지 했는데, 글씨 쓰는데 책상이 흔들림. 팔을 바닥에 붙이고 살짝 움직이면 지진 남 거 같음. 다른 책상 사야 할 거 같음",0,124,사기 전에 후기를 많이 봐서 대략 예상을 했음 흔들림이 많다는 글을 보고 그래도 글씨는 쓸 수 있겠지 했는데 글씨 쓰는데 책상이 흔들림 팔을 바닥에 붙이고 살짝 움직이면 지진 남 거 같음 다른 책상 사야 할 거 같음,사기 전 후기 보다 대략 예상 하다 흔들리다 많다 글 보고 글씨 쓸다 수 있다 하다 글씨 쓰다 책상 흔들리다 팔 바닥 붙이 살짝 움직이다 지진 남 거 같다 다른 책상 사다 하다 거 같다,0,0.44824854,0.008867983
5,은빛나는 멸치 넘 좋았어요. 그리고 짜지 않았어 좋아요.,1,31,은빛나는 멸치 넘 좋았어요 그리고 짜지 않았어 좋아요,은 빛나다 멸치 넘다 좋다 짜지다 않다 좋다,3,3.6896765,0.13910232
5,믹스커피가 떨어져서 구매했어요,1,16,믹스커피가 떨어져서 구매했어요,믹스 커피 떨어지다 구매 하다,0,-0.37524307,0.9183702
4,아직 텀블러에 안넣어봤지만 기대되네요.,1,21,아직 텀블러에 안넣어봤지만 기대되네요,텀블러 넣다 보다 기대 되다,3,1.7959528,-0.45109406
2,시트는 괜찮길 바래야죠,0,12,시트는 괜찮길 바래야죠,시트 괜찮다 바 래야,3,0.79585385,0.8449373
5,재구매 동그랑땽의최강자!!가성비굿굿,1,19,재구매 동그랑땽의최강자 가성비굿굿,재다 그 땽 최강 가성 비굿굿,3,-1.3690255,1.9019579
5,완전만족합니다 깔끔하네용!!,1,15,완전만족합니다 깔끔하네용,완전 만족하다 깔끔하다,3,-0.84066665,1.2689906
5,잘 먹었습니다.. 껍지기 뿐이네요..ㅡㅡ,1,22,잘 먹었습니다 껍지기 뿐이네요,자다 먹다 껍 지기 뿐이다,1,-2.813088,-0.20027758
5,재구매 항상 이집에서만 구매해요. 좋아요,1,22,재구매 항상 이집에서만 구매해요 좋아요,재다 항상 이집 구매 하다 좋다,0,-0.46263185,1.6454015
4,"흔치 않고 고급스러워 좋아요. 금박은 생각보다 튀지 않고 오히려 이리저리 굴려야 빛반사 받아 잘 보이는 경우도 있는데, 살짝 비싼감이 있긴 합니다",1,81,흔치 않고 고급스러워 좋아요 금박은 생각보다 튀지 않고 오히려 이리저리 굴려야 빛반사 받아 잘 보이는 경우도 있는데 살짝 비싼감이 있긴 합니다,치 않다 고급스럽다 좋다 금박 생각 튀다 않다 오히려 굴려 빛 반사 받다 자다 보이다 경우 있다 살짝 비싸다 감 있다 하다,3,0.4835446,0.25685576
2,잘 받았네요,0,6,잘 받았네요,자다 받다,3,-0.99426043,2.0009935
1,완전 쓰레기입니다;; 품질이 완전 구려서 뭐하나 제대로 된게 없네요 미세 드라이버세트인데 참나 둥글둘글 이런마감은 태어나서 처음봤음여 속편히 샤오미 드라이버세트 2만원돈 주고 다시 샀습니다,0,105,완전 쓰레기입니다 품질이 완전 구려서 뭐하나 제대로 된게 없네요 미세 드라이버세트인데 참나 둥글둘글 이런마감은 태어나서 처음봤음여 속편히 샤오미 드라이버세트 2만원돈 주고 다시 샀습니다,완전 쓰레기 이다 품질 완전 구려 뭐 하나 제대로 되다 없다 미세 드라이버 세트 참나 둥글다 둘글 마감 태어나다 처음 보다 음 속편 샤오미 드라이버 세트 주다 다시 사다,3,-1.1647468,-0.302536
2,별로예요 사지마세여,0,10,별로예요 사지마세여,별로 사지 말다,3,-1.7446458,-3.0637267
5,중 2 아들 이마에 트러블이 많이 생겨서 타사시카 로션 사용 중이였는데 진정된다는 느낌은 없었거든요 그런데 이제품은 조카가 사용해서 효과있어서 쓰게됐는데 확실이 진정되는 느낌이 있어 꾸준히 써보게 하렵니다,1,114,중 2 아들 이마에 트러블이 많이 생겨서 타사시카 로션 사용 중이였는데 진정된다는 느낌은 없었거든요 그런데 이제품은 조카가 사용해서 효과있어서 쓰게됐는데 확실이 진정되는 느낌이 있어 꾸준히 써보게 하렵니다,중 아들 이마 트러블 생기다 카 로션 사용 중이 이다 진정 되다 느낌 없다 제품 조카 사용 하다 효과 있다 쓰다 돼다 확실 진정 되다 느낌 있다 꾸준하다 써다 보다 하렵니,0,2.5894496,-0.53262955
2,저랑 잘 맞지는 않아서 좀 어쉬워용 ㅠ,0,21,저랑 잘 맞지는 않아서 좀 어쉬워용,저 자다 맞다 않다 좀 어 쉽다,3,2.7029295,-2.0116138
4,깔끔하니 좋네요 좀더 컷으면 좋겠다는 생각이듭니다,1,27,깔끔하니 좋네요 좀더 컷으면 좋겠다는 생각이듭니다,깔끔하다 좋다 좀더 컷으 좋다 생각 이듭 니,3,1.7575864,1.4155308
5,그래도 다른곳보다는 싸게산거같아요 좋아요ㅎㅎ,1,24,그래도 다른곳보다는 싸게산거같아요 좋아요,곳 싸다 사다 같다 좋다,3,1.2646203,1.4780889
1,"얅아요, 손시렵습니다",0,11,얅아요 손시렵습니다,얅아 손시 렵습니,3,0.28014034,0.09099774
5,10년만에 다시 이걸오 돌아왓어요,1,18,10년만에 다시 이걸오 돌아왓어요,다시 걸오 돌다 왓,3,-0.25230524,-0.01564172
2,사이즈작음,0,5,사이즈작음,음,3,0.28014034,0.09099774
1,ㄹㄹ 잘 모르겠네요~,0,11,잘 모르겠네요,자다 모르다,3,2.6935384,0.009326626
5,가격대비 크기도 크고 피부결도 정돈되는 기분이예요,1,27,가격대비 크기도 크고 피부결도 정돈되는 기분이예요,가격 대비 크기 크다 피부 결 정돈 되다 기분,3,1.9256781,1.0775195
2,별로에요 ㅜㅜㅜ잘안붙음,0,12,별로에요 잘안붙음,별로 붙다,3,0.5583596,-2.5760274
2,미끄럽네요. 감사합니다,0,12,미끄럽네요 감사합니다,미끄럽다 감사하다,3,0.897995,-3.128766
1,"화면 이렇게 나와요 그리고 변화잭 끼면 화질 더 구려요ㅠ교환되나요,",0,37,화면 이렇게 나와요 그리고 변화잭 끼면 화질 더 구려요 교환되나요,화면 나오다 변화 잭 끼 화질 더 구려 교환 되다,3,0.3227136,-0.25946677
1,"재구매 재고도 없으면서 재고 있다고 남겨놓고, 배송은 일주일뒤에 전화확인을 해보ㅏ야 보냈다고 생색부리고, 없으면 없다고 좀 남겨주세여 ㅡㅡ",0,77,재구매 재고도 없으면서 재고 있다고 남겨놓고 배송은 일주일뒤에 전화확인을 해보 야 보냈다고 생색부리고 없으면 없다고 좀 남겨주세여,재다 재고 없다 재고 있다 남기다 배송 일주일 뒤 전화 확인 해보다 보내다 생색 부리고 없다 없다 좀 남기다,3,-0.616009,-0.3891551
5,이불이 너무 예뻐요~,1,11,이불이 너무 예뻐요,이불 예쁘다,3,1.796469,0.639059
2,아이다어버너어처차너너저더더어너모노어어어터터터온노ㅗ노더더더더덩어어어나자자나너너너어언너너너너저버버벚저저저저더더오노오뉴도녀턏쳐쳐너너너더더너넌어ㅓㅇ어어어어 별로임여기,0,88,아이다어버너어처차너너저더더어너모노어어어터터터온노 노더더더더덩어어어나자자나너너너어언너너너너저버버벚저저저저더더오노오뉴도녀턏쳐쳐너너너더더너넌어 어어어어 별로임여기,아이 어버너 처차 더더 모노 어어 터터 터 오다 노더 더더 덩 어어 자다 너너너 너너너 버버벚 더더 오노 오뉴 녀턏 치다 치다 너너너 더더 너넌 어어 별로 임 여기,3,-2.505181,-1.8674138
2,기대를 너무 했나봐요. 크기도 그렇고 맛은 단백한 갈치의 간이 안된 맛^^,0,41,기대를 너무 했나봐요 크기도 그렇고 맛은 단백한 갈치의 간이 안된 맛,기대 하다 보다 크기 그렇다 맛 단백 갈치 간이 안되다 맛,0,1.6589948,-0.49142045
1,잘 안들어서 그냥 방치중입니다,0,16,잘 안들어서 그냥 방치중입니다,자다 들어서다 그냥 방치 이다,3,-0.32461342,0.634897
2,눈시리고 지속력 최악 눈엄청시리네요 지속력도 세수하고 다떨어짐 왜그런거죠 상품평에 좋다고 댓글단사람은 머죠??,0,61,눈시리고 지속력 최악 눈엄청시리네요 지속력도 세수하고 다떨어짐 왜그런거죠 상품평에 좋다고 댓글단사람은 머죠,눈 시리 지속 최악 눈 시리다 지속 세수 떨어지다 왜 거 상품 평 좋다 댓글달다 사람 머,3,0.7056417,-1.0862787
1,6개 주문했는데 2개가 이렇게 왔네요 기본 퀄리티도 안되네요,0,33,6개 주문했는데 2개가 이렇게 왔네요 기본 퀄리티도 안되네요,개 주문 하다 개 오다 기본 퀄리티 안되다,0,-0.5893327,-0.057915278
2,"본 상품 광고에는, 적응증상에 근육통 삔데 타박상 멍든데 이외에 관절통에도 효험이 있는 것처럼 되어 있어서 다른 에어로졸파스와 차별화가 되어있길래 약간 비싸더라도 선택했는데 상품을 받고보니 관절통은 빠져있네요~ㅠㅠ",0,119,본 상품 광고에는 적응증상에 근육통 삔데 타박상 멍든데 이외에 관절통에도 효험이 있는 것처럼 되어 있어서 다른 에어로졸파스와 차별화가 되어있길래 약간 비싸더라도 선택했는데 상품을 받고보니 관절통은 빠져있네요,보다 상품 광고 적응 증상 근육통 삐 타박상 멍 데 이외 관절통 효험 있다 것 되어다 있다 다른 에어로졸 파스 차별 화가 되어다 약간 비싸다 선택 하다 상품 받다 보다 관절통 빠지다,3,-0.25805402,-0.08550851
2,별로에요 실망입니다,0,10,별로에요 실망입니다,별로 실망 이다,3,0.2951799,-2.2977498
2,약이 너무 커서 삼키기 버거워요....,0,21,약이 너무 커서 삼키기 버거워요,약 커서 삼키다 버겁다,3,1.3435471,-0.62632596
5,와 이거 사놓고 한번도 안쓰고있었음 내일부터 써야겠다,1,29,와 이거 사놓고 한번도 안쓰고있었음 내일부터 써야겠다,오다 거 사다 한번 쓰다 내일 써다,3,0.9544504,-1.7688217
2,아쉬워요 장에 안들어가요,0,13,아쉬워요 장에 안들어가요,아쉽다 장 들어가다,3,1.2634375,-2.5344036
2,역시 광고처럼 편하진 않네요... 많은 연습이 필요할 것 같아요,0,35,역시 광고처럼 편하진 않네요 많은 연습이 필요할 것 같아요,역시 광고 편하다 않다 많다 연습 필요하다 것 같다,3,1.0431665,0.802055
2,"전체적으로 발길이는 크게 나오는거 같네요. 탄력성은 별루인듯 대신 좀 잡아준다는 느낌이 있네요.. 발길이 크게 나오는게 흠이네요... 발목부분은 좀 작아요,,탄력성도 없고",0,95,전체적으로 발길이는 크게 나오는거 같네요 탄력성은 별루인듯 대신 좀 잡아준다는 느낌이 있네요 발길이 크게 나오는게 흠이네요 발목부분은 좀 작아요 탄력성도 없고,전체 발길 크게 나오다 같다 탄력성 루 듯 대신 좀 잡다 주다 느낌 있다 발길 크게 나오다 흠 요 발목 부분 좀 작다 탄력성 없다,3,0.820376,-0.4352116
2,티비서하두멘보샤멘보샤해서궁금해서먹어봤습니다.첨먹엇을땐맛있었는데느끼한맛이강합니다,0,43,티비서하두멘보샤멘보샤해서궁금해서먹어봤습니다 첨먹엇을땐맛있었는데느끼한맛이강합니다,티비 서하 메다 보 샤멘보샤 하다 궁금하다 먹다 보다 먹다 엇 땐 맛있다 느끼하다 맛 강하다,1,-2.0820403,-0.06706261
1,급해서 샀지만 진짜 비싸게 파시네요....,0,23,급해서 샀지만 진짜 비싸게 파시네요,급하다 사다 진짜 비싸다 팔다,3,0.038624313,0.17124088
4,아직 사용은 안했지만 괜찮을거같아요,1,19,아직 사용은 안했지만 괜찮을거같아요,사용 하다 괜찮다 같다,0,1.2510891,0.84336567
5,재구매 아주 잘 도착했어요 아주 잘 도착했어요 아주,1,28,재구매 아주 잘 도착했어요 아주 잘 도착했어요 아주,재다 아주 자다 도착 하다 아주 자다 도착 하다 아주,0,0.46202612,1.4955206
5,너무 너무 좋습니다~튼튼하고 예쁘네요~~,1,22,너무 너무 좋습니다 튼튼하고 예쁘네요,좋다 튼튼하다 예쁘다,3,2.207749,1.7609591
2,6버튼 ECM 룸밀러 기능은 되는데 6버튼 불이 안들어 옵니다. 밤 되면 들어오는건지? 라이트키면 원래 들어와야 정상아닌가요? 차량은 2017년식 아이오닉 하이브리드 입니다.,0,97,6버튼 ECM 룸밀러 기능은 되는데 6버튼 불이 안들어 옵니다 밤 되면 들어오는건지 라이트키면 원래 들어와야 정상아닌가요 차량은 2017년식 아이오닉 하이브리드 입니다,버튼 룸 밀러 기능 되다 버튼 불 들다 밤 되다 들어오다 건지다 라이트 키 원래 들어오다 정상 아니다 차량 아이오 닉 하이브리드 이다,3,0.5512174,-0.22611631
2,건성피부라 그런지 아주 촉촉하진 않은거같아요,0,24,건성피부라 그런지 아주 촉촉하진 않은거같아요,건성 피부 그렇다 아주 촉촉하다 않다 같다,3,1.7172422,-0.67059475
