,score
59590,5
66864,1
100707,4
81710,2
116874,2
31760,1
65196,2
113446,5
42492,5
5270,5
120076,1
58314,5
194639,2
129785,2
185269,1
126118,1
61184,4
154629,5
165324,5
8272,2
87179,5
40883,2
112533,2
22153,2
129867,5
12025,5
48544,1
67538,5
13656,2
78797,2
41765,2
135323,2
30621,5
86770,5
180550,5
37126,1
127490,1
105422,5
57159,1
181456,5
77602,5
26435,2
97114,5
82467,1
103639,5
137841,5
54742,2
120372,1
52798,1
127186,5
73173,5
82409,5
127558,5
156642,5
13988,5
123667,1
137206,1
25076,4
157120,2
137337,2
194806,5
147490,2
57209,2
81863,2
22668,5
64665,2
79111,2
165067,2
130797,5
188735,4
115808,4
152211,2
65916,2
97788,1
128104,5
130185,2
182302,4
181309,2
186170,5
90403,1
139562,1
18321,4
138345,5
21505,5
163299,1
65368,5
49292,5
195425,5
45296,5
173601,4
119199,5
35347,4
36917,2
52996,4
172492,5
186959,5
14287,5
69964,2
176131,1
123434,5
26043,1
33223,4
5590,5
7257,1
162470,5
167076,5
15690,1
4652,5
13420,4
160636,5
133075,5
153314,1
46619,5
152683,2
12526,5
72026,1
92354,5
62812,5
140746,5
11122,5
122710,2
92744,5
25665,2
71694,2
120983,5
112358,2
143682,5
36284,5
58088,5
176341,5
63223,5
108978,5
29783,4
185285,2
48942,5
78716,5
140112,5
64419,1
130028,5
23575,5
114653,2
163275,5
93685,2
11572,5
116727,1
187045,5
63279,5
191485,2
116568,5
131777,2
197309,1
76787,2
104504,5
4919,2
42556,5
8682,1
93270,2
166793,5
5811,2
175903,5
25779,4
40488,2
92216,5
145828,2
1184,2
74574,2
146723,1
91420,2
51679,5
145334,1
56282,2
826,2
87519,2
191881,2
82134,2
190148,2
166815,4
66393,5
179362,5
21774,1
75590,5
29196,5
62992,5
194390,1
186361,5
24946,2
17062,5
157747,5
160978,1
134764,1
104098,2
188186,2
156691,2
138629,2
39173,2
114746,2
131056,5
193880,2
95706,1
191459,1
129776,4
157997,5
111658,2
175058,5
84787,2
164428,5
55387,2
129106,2
133483,2
189768,5
18394,5
140153,4
169938,2
84340,5
40061,2
151038,4
177158,1
20571,4
75747,2
162814,4
98066,5
26811,2
8454,5
133264,4
121133,1
62991,4
78726,4
24468,2
29867,1
97687,1
16092,5
186203,2
44376,1
141323,2
176172,2
172212,2
128548,2
161739,2
98728,5
134737,5
148238,5
189231,2
21792,4
186559,5
88159,2
34430,5
167216,2
53232,2
33672,5
179874,1
97112,2
147520,1
179615,2
73947,2
3697,5
192668,5
84510,1
130904,2
196023,2
17611,5
34058,1
140562,5
49304,5
11932,5
57807,2
159364,5
166351,5
114386,5
149547,2
88147,2
82339,1
177448,5
168637,1
118149,2
37262,1
198096,5
38493,5
196721,2
56617,5
59456,4
27496,5
142880,5
121479,5
112372,1
186970,5
34090,5
91299,2
3988,5
44720,5
57262,5
180873,1
62555,5
29680,5
51450,1
99105,5
173228,2
73417,1
37153,1
108728,1
3619,5
54207,1
105031,2
50438,5
8492,2
125320,5
49941,5
98052,1
49253,5
83690,5
81757,1
90500,2
49694,1
104148,2
33633,5
32509,1
17088,2
54416,5
52431,4
73977,1
110541,5
144518,5
164739,4
110337,5
141642,5
144343,5
33016,2
106511,2
108277,5
146776,5
25229,5
21742,1
49379,2
117497,2
143693,1
145898,4
107334,5
181463,1
105115,2
26864,5
81265,5
66712,2
101292,1
54090,5
96416,1
60634,2
6674,5
46047,5
38217,5
183200,2
62642,2
141130,5
137089,1
119600,5
3020,5
115203,2
71039,2
97555,5
138137,1
182981,2
144289,1
39450,4
83396,2
109449,5
852,1
70576,2
18977,2
125404,4
134783,2
190168,2
259,5
102741,5
137312,2
118532,2
121179,5
150247,1
185246,5
41490,5
84194,5
133564,5
134663,2
126987,1
155618,5
85485,5
142475,5
183374,2
140950,2
158758,2
152445,5
173277,2
23482,2
125486,5
130025,2
34963,2
154631,2
158072,4
174776,1
106800,2
137790,1
147768,1
122587,5
197618,5
134339,2
29557,1
78968,5
127317,5
117603,5
180589,2
96884,2
187268,1
54192,2
185867,1
176206,5
5068,2
55537,5
90197,1
27646,1
49851,2
155106,5
7016,5
165793,2
143865,2
4528,2
20985,5
93745,5
156929,1
177167,5
71687,5
20218,5
34121,5
20487,5
159542,5
71557,2
33256,5
184420,2
52534,1
64786,2
137356,4
156959,5
187124,2
9604,5
169234,2
92954,5
39868,1
16514,2
118915,5
71293,2
177943,5
19021,2
62808,1
167828,2
90483,5
114085,2
3693,5
82000,2
12383,1
161824,4
1394,1
135852,5
126238,2
102063,2
183197,5
29434,5
197760,2
96242,2
186508,1
187583,2
6270,5
308,2
176721,2
15853,2
104259,2
112867,2
107527,2
9978,5
181499,4
59301,1
47302,2
105098,1
10205,2
33824,5
137842,2
167703,1
173055,5
133470,2
146982,1
154602,5
81182,5
20877,5
173481,2
107931,2
143812,2
115287,5
31296,2
62885,5
147322,4
25458,5
94888,4
194247,4
163384,1
156480,1
98645,4
49131,5
58815,1
87111,4
176198,2
87127,2
69295,2
98154,5
22617,5
143340,2
129340,2
52105,5
56167,2
177989,5
45347,5
49098,5
79875,4
129792,5
10414,1
186231,2
1326,5
84790,1
161070,1
33996,5
139301,2
192334,4
6093,4
5678,5
104668,5
198284,2
112818,2
4484,5
37548,2
46948,2
67488,1
107951,5
80044,1
142239,5
15328,2
160424,2
193143,2
174648,1
43855,5
84496,1
81507,5
72039,2
123310,5
170127,2
81815,1
45436,5
82607,2
71849,5
106160,2
98389,2
104299,1
122806,5
28142,5
158360,5
197669,5
54892,5
118897,4
28368,5
196013,4
189858,5
189653,5
57743,2
13134,5
94382,2
69562,2
126086,4
45959,5
165641,2
137416,2
52421,4
88753,5
25228,1
160987,2
154019,5
133947,5
126359,4
5052,1
21879,2
119985,5
25252,5
155950,1
64247,4
73856,5
43310,5
17706,2
37129,2
3946,1
133084,5
55989,5
152406,5
42618,5
36184,2
157594,5
65448,2
153814,1
195086,2
90602,5
68373,2
157394,5
176484,5
30922,2
18748,1
64798,2
64059,5
143031,2
131491,4
178758,5
38771,2
62587,1
131281,5
134095,2
56275,2
94693,5
164627,2
132330,5
181973,5
70657,2
35385,4
49205,2
141391,2
59170,5
117488,5
93167,5
33492,5
107986,2
57993,5
147364,2
46238,2
134081,5
24172,1
72940,5
166828,1
101925,5
131660,4
13924,1
21001,2
156425,5
97664,5
87247,1
99320,2
172022,2
144752,5
139903,5
157794,4
88259,5
103134,2
127383,5
943,1
162436,1
29624,5
25032,5
5181,2
56512,2
177275,4
127890,5
177565,5
40875,5
92065,5
115558,1
192514,2
134533,5
25624,5
114127,2
129644,5
157160,1
171275,2
144475,5
34261,2
31536,5
153172,5
55851,2
20532,5
182867,5
49802,5
142181,2
47857,5
195119,4
190608,2
180837,4
77523,1
36553,2
365,5
176132,5
65361,4
120485,5
68064,5
125069,5
131923,5
8699,2
175271,4
31022,5
137678,1
24850,5
162488,2
65413,5
133390,5
131982,1
18684,5
116640,5
162712,4
110068,5
44958,1
95609,1
22395,4
34213,1
187539,1
129356,1
78276,4
47472,2
70533,5
46163,1
170527,1
99968,4
113786,4
175205,2
97765,2
142332,4
9256,2
22630,1
37130,1
29150,5
83104,5
38070,5
139877,5
41392,1
4623,5
132206,5
78373,2
10162,5
153134,2
123188,2
55894,2
39419,5
123581,1
158232,5
26800,2
136171,5
49669,5
107515,5
140519,5
121493,2
17794,5
46271,5
152416,4
161147,1
28267,1
191993,2
74210,2
77474,5
47463,5
157405,5
104622,2
97179,1
148710,1
83395,4
73183,4
42096,5
153680,2
92345,5
198325,4
53721,1
14934,2
10094,2
77438,2
119394,2
101240,2
179906,5
61565,4
95461,2
154199,2
178968,5
30296,1
41935,5
12560,5
161345,5
75203,5
89630,2
186547,5
174213,1
105578,5
56829,5
39555,2
168227,5
28830,2
104021,2
171395,5
64591,5
96580,5
43604,5
44227,4
71680,5
83685,5
94255,1
153600,5
58869,5
15167,1
144578,2
167881,5
101066,2
193215,1
172116,5
12037,5
54965,4
22632,2
111894,5
161602,5
187087,5
85410,5
137164,1
127239,1
168739,5
138938,2
20412,5
102617,2
40424,5
194124,5
130195,5
134804,2
28913,1
5228,5
13024,2
3683,1
151460,2
194882,1
161253,4
116432,2
165654,2
79986,4
154483,2
188892,2
111991,5
139117,5
78605,4
115783,4
37740,5
108546,2
2866,1
190862,4
181200,2
174111,1
32768,5
127732,2
22520,2
97241,5
25857,1
136285,5
157664,5
39603,1
77903,2
157400,2
87597,1
160643,5
110084,5
131400,5
77390,1
180064,2
107514,4
97659,5
163987,1
68972,1
109970,5
121371,5
33110,4
68709,2
173835,2
69466,5
76271,2
89281,5
180511,1
170914,5
168764,5
191276,5
127629,2
76929,4
33326,1
42496,5
106255,5
194764,4
106563,1
11727,5
12133,1
41222,1
175094,1
23287,2
86030,4
24832,2
142154,5
168406,1
172237,2
101606,1
55953,5
142969,1
110990,2
99190,1
21450,2
350,1
152212,2
28622,5
143600,1
79088,2
105465,4
14946,5
71779,2
180682,5
143501,5
101097,2
117434,2
132734,1
77545,1
99473,5
176228,2
128075,5
113126,5
42788,4
86008,5
61364,2
190665,2
64132,1
71555,5
106430,1
189245,5
131237,2
162866,5
157491,5
80822,5
31746,4
93682,2
45562,1
47861,5
146023,1
97577,1
190641,5
49763,4
142010,2
165234,4
149774,5
54534,5
195046,5
28282,1
189568,2
28021,5
43306,2
176737,2
54867,5
99697,5
54039,5
142940,2
79861,5
137543,2
77684,5
74443,2
141453,2
81899,5
55333,5
10000,2
69622,5
187378,5
108207,2
38276,1
51560,2
172538,5
86656,5
9816,5
195835,5
152738,4
11694,2
108704,2
193361,5
133456,1
8472,4
64401,5
154489,5
158318,5
108138,5
21751,1
104037,5
196160,5
163202,2
63820,2
165897,5
9279,5
153707,2
158368,5
192878,2
49650,5
93239,4
65830,2
81156,5
125014,2
146675,5
207,4
9685,2
185156,5
196872,4
132422,1
173511,5
23483,2
83834,5
21134,2
148861,2
165291,2
146154,2
136933,2
143861,5
154777,5
128761,1
174174,5
30697,5
83642,1
130947,5
110951,5
37636,2
60749,4
166377,2
83835,5
66225,5
98102,2
196516,2
198127,5
54607,2
139232,2
102059,5
13781,2
107042,2
23097,5
29134,5
141118,1
162812,4
63605,5
136130,4
190254,5
21998,4
50937,4
87712,1
191592,2
126658,1
18501,1
134210,2
9031,1
123876,1
69438,5
128444,5
193353,2
158239,5
135517,2
115029,2
165872,5
96639,5
146202,2
153876,2
190906,2
124183,5
3920,2
155224,5
12851,2
162977,2
154512,5
31665,5
121809,2
14958,2
96020,2
122725,5
20689,5
46698,1
87354,2
130936,5
173218,2
140860,1
156977,5
5315,5
5002,2
99723,5
50425,4
194684,5
23092,5
44693,5
8211,2
119466,2
82315,2
29927,2
184886,1
33628,1
141551,5
193165,2
65621,2
52317,5
39496,5
69583,2
184495,4
187964,1
115490,5
4212,2
133384,2
39599,5
89352,1
72303,1
100246,5
9644,5
74938,1
71089,5
118734,5
26638,1
65032,2
172154,1
198118,1
76796,5
79915,2
18362,4
108324,2
23137,5
125471,2
102658,5
161284,4
66318,2
177893,5
197596,1
93022,2
86501,5
93007,2
61586,2
43722,1
293,5
119558,1
26479,1
132173,1
94975,1
42747,1
126568,2
129299,5
56260,5
186674,5
147408,5
153494,1
20802,5
5096,4
183382,1
79065,5
106479,5
169291,1
133832,5
178666,4
72553,2
175450,5
157804,1
113617,1
65442,1
177444,2
29431,2
105435,5
101047,5
179482,1
168955,5
194605,5
10122,5
79046,5
30093,1
136663,2
179960,5
18842,5
162832,2
187138,5
130309,5
83019,5
95914,5
45541,2
2737,1
114002,5
34679,2
115942,2
9157,2
188083,2
77154,5
196433,5
100894,2
190412,5
188785,2
157708,5
76320,1
16800,2
23604,5
5141,4
105787,5
36515,5
141470,5
187232,5
55925,5
158584,5
153308,5
139269,2
122841,4
196032,1
90491,2
50275,2
79553,1
94879,5
54385,1
28959,5
170070,5
50712,1
131350,5
110684,5
155697,5
68421,2
193911,1
149197,5
109760,5
4978,5
198276,1
49548,2
30211,5
54434,5
198632,4
192574,2
120,5
143105,2
171297,5
120066,1
96023,2
126645,4
99887,5
43192,2
197250,5
137143,5
185689,5
195079,5
143507,2
12424,5
73409,2
66894,2
149623,2
4699,2
99438,2
169558,2
89721,4
197073,2
123577,2
80653,2
158065,2
178670,2
120817,1
46487,4
104559,1
14113,5
77491,1
158524,5
138419,1
143142,4
151067,4
115653,5
23828,2
64471,1
88761,1
16948,5
120199,5
36418,1
78491,1
174627,4
3296,5
162985,2
171318,2
94525,1
193595,5
171583,1
146657,2
189377,5
26918,5
9874,4
172327,5
59726,2
89074,5
16480,1
18690,1
12468,1
17297,2
174980,2
172579,4
78714,5
147329,2
171103,5
168211,5
136519,1
68049,5
102208,5
33334,1
145053,2
5316,4
139569,5
86959,5
9873,5
24,5
43680,4
153709,2
176579,2
169751,2
103655,2
80165,5
108074,2
162352,5
46385,2
105182,2
36460,5
92523,2
59443,2
94896,1
7038,5
153823,5
114607,5
147477,5
30335,5
74008,5
2458,5
53935,1
112907,2
105037,2
65362,5
84459,2
196363,2
181965,2
70074,4
191649,4
63721,2
78874,2
42248,5
159138,5
4433,5
169141,2
2821,1
157858,5
73099,5
163040,5
174777,1
54611,2
58162,5
174064,1
57248,5
141054,2
142739,5
22893,5
101682,2
151242,4
124419,1
62094,5
100259,1
148646,5
14134,2
64302,5
98176,2
159725,2
25392,2
159096,2
146726,5
108732,2
109379,5
31318,4
196928,5
22351,5
167037,5
144596,4
117422,2
105615,1
96287,5
23941,1
190101,2
52024,1
10219,2
125935,5
72226,5
73425,5
65282,1
91023,5
13605,1
64566,2
9935,2
68464,1
172804,2
56249,5
30434,1
101840,4
128615,1
6818,5
2349,5
133380,2
27126,2
145978,2
24588,2
55072,2
176389,2
98604,5
89077,2
157529,2
141728,5
135440,5
68945,5
24143,2
94147,1
119131,2
7980,5
134158,5
55329,5
136849,5
81450,1
30649,5
42327,2
32910,2
144745,2
184039,5
86134,5
21893,2
119690,1
119179,5
110302,5
20427,5
172415,5
7211,4
193966,2
143072,2
14448,2
78439,2
138375,2
149688,1
161346,1
113879,4
76391,5
8336,5
13740,5
42856,2
88321,2
47095,5
23369,1
17911,5
100068,5
15734,1
38591,4
132025,2
94524,5
48015,1
41879,5
149253,1
30337,5
170873,5
61125,5
118596,1
59716,2
25618,2
18902,1
48333,2
151736,2
146623,4
70630,1
134777,5
168117,2
61162,5
93599,2
40705,4
141351,2
165784,5
114666,4
127725,5
2873,1
162948,2
186900,2
169570,2
30179,2
117862,2
16132,2
186182,2
82779,2
72904,5
81057,5
127815,2
100612,2
158529,2
63319,2
47377,5
185073,2
31153,1
78105,5
184366,4
162185,2
20750,5
164425,4
56277,5
61409,1
173212,5
77331,2
126676,5
32529,2
24363,5
195173,1
63552,5
118767,2
124558,5
54087,5
48875,5
151254,4
40273,5
34166,5
3565,5
77628,2
118958,4
58514,5
146376,1
29535,2
59670,5
79584,2
8029,5
98308,2
64912,5
150962,1
29806,2
136552,1
2016,5
145264,4
102477,4
93356,5
94727,5
136983,1
28166,5
81686,5
100666,5
26923,1
19309,5
42772,5
124584,5
189465,2
33907,2
119665,5
61436,5
24482,1
60990,2
198006,5
51327,2
37379,5
78798,5
49889,4
126184,2
197483,4
152797,5
191118,5
191475,5
189356,5
43575,1
74374,5
175192,2
128069,5
140405,2
46345,5
131900,5
6526,2
187199,5
163203,1
138028,2
151715,2
80633,2
110567,2
136323,1
31472,5
18249,5
100965,1
63162,5
2645,5
94361,5
111653,5
141514,1
44883,1
118889,4
64461,5
183252,5
75312,2
41089,5
14141,5
30570,5
173993,5
86029,2
182954,1
150314,2
125952,1
42240,2
80168,5
1153,2
49678,5
73084,2
105497,1
67965,1
81181,5
39368,5
53846,5
43789,1
18178,5
6976,2
113484,1
39178,1
49489,2
66448,5
27698,5
10724,5
122011,1
74072,2
165300,5
117307,2
118608,2
102133,2
3541,4
32392,2
184445,5
26887,2
51687,2
196062,5
141562,5
52490,5
7708,5
154843,4
196930,2
117246,5
184311,1
108872,2
91802,5
91029,1
196762,2
59365,5
17596,5
176006,4
106229,5
96591,5
189766,5
117712,4
109080,4
28605,4
169548,2
48062,1
140760,2
147240,2
74739,5
177477,4
118331,2
121196,1
71014,1
109669,2
96710,5
142948,1
53041,2
6712,2
39551,1
130926,4
116116,1
169104,5
189567,2
39889,5
76231,5
140960,5
132653,2
15316,1
54380,5
88476,5
52197,5
121783,5
172840,5
196875,5
123471,5
130593,5
198894,5
36938,2
180762,2
117605,2
18445,4
175933,2
103534,5
114561,5
54603,5
141434,5
117445,5
104794,4
101279,5
77307,4
144894,2
17355,2
105769,2
59252,1
119194,2
176515,5
115206,5
3349,2
118008,1
180620,1
185420,1
114530,5
3803,2
92160,5
94389,1
155788,4
57327,4
68014,5
112273,5
45229,5
38065,4
46314,5
159963,2
92522,1
66717,2
107333,4
134326,2
40530,2
193269,4
158071,2
97181,2
198399,5
100159,4
38046,2
53256,1
190173,1
46534,1
60251,1
54270,4
10515,2
11617,4
121501,5
113124,1
19298,5
168028,2
100463,5
121563,2
100034,2
156065,1
190015,5
11849,5
111237,2
52154,1
98845,5
91292,2
159994,2
151480,2
146063,5
196667,5
3743,2
14208,5
34256,2
135488,2
52482,2
32373,5
197454,1
3406,5
58187,1
72345,5
159925,4
138880,1
178004,5
142726,5
66218,5
174785,5
105370,2
159889,2
84064,2
7005,1
48775,2
3717,2
69541,4
122800,1
133350,1
169047,5
199112,5
24903,5
61470,1
101429,4
96401,4
22898,4
128003,5
110192,5
126045,5
115759,5
290,2
117884,2
125727,5
56703,5
77908,4
30513,5
42505,5
65116,4
50474,2
156328,5
103352,2
153710,1
119040,5
86482,1
24357,5
102234,2
194922,5
176501,2
45341,1
40920,5
104887,2
49736,2
112029,4
192055,2
190806,1
179225,5
40994,5
114764,2
171112,2
170102,2
62810,5
121811,5
93820,4
159745,5
164465,1
93029,1
78635,5
152803,4
36533,2
150433,2
111797,2
103488,5
90133,1
147239,5
109565,1
5151,2
33003,5
174790,4
94083,1
52423,5
31259,4
16285,2
58433,4
60961,1
175061,1
166065,2
103466,2
94053,4
76202,5
26070,5
88379,2
92010,5
140247,5
126070,5
169342,5
119025,4
33116,5
128769,2
33679,1
7310,2
13043,2
105521,5
20631,1
133288,5
152516,1
189579,5
52480,1
189934,5
148966,2
187164,4
123395,2
60438,2
84286,2
164086,2
27448,5
15714,5
162877,5
118736,2
171234,5
91742,2
117609,2
191851,5
173008,2
2517,5
21822,1
162795,4
175136,5
62118,2
138597,5
16156,1
34822,1
62692,5
44573,1
164639,5
117034,2
118066,2
69124,5
156972,1
196192,2
152559,5
48850,5
138769,5
61642,5
75228,2
156147,2
161805,2
16115,2
105378,5
188568,1
3638,5
44506,5
61315,4
177874,4
68355,5
84270,5
181938,4
151572,2
6576,1
55008,2
68020,4
111034,5
33068,2
143472,5
35956,2
151698,2
70159,1
139914,1
75558,2
69358,5
181386,2
85479,5
49899,2
184248,2
9515,2
156171,5
14568,5
146110,2
5521,5
133449,2
105277,2
125362,1
137912,2
136546,5
123339,1
71148,5
183456,5
169310,2
50820,2
132023,1
93468,5
137372,4
95287,5
31072,5
173012,5
97027,1
129093,1
114704,2
91119,5
98652,4
4163,5
48811,4
75572,5
121918,1
94084,5
164837,1
185389,5
55691,1
154600,2
1335,1
121112,1
138960,5
45822,4
134318,5
185754,2
167485,5
86526,2
18011,1
35939,2
47503,5
43876,5
57629,4
157557,5
138386,5
84233,5
77630,5
68906,2
41875,1
112389,2
184460,2
53016,2
39204,5
49837,2
148841,2
114360,5
174063,1
17801,2
5410,2
96597,2
38337,5
80173,5
109978,1
139514,5
188962,1
64424,5
181887,1
39569,2
146090,5
69874,2
175703,1
120516,1
98690,5
198249,5
134705,5
42657,2
108265,5
90920,5
192749,1
147950,5
64358,2
128441,2
19929,5
93621,4
188657,1
86847,4
140717,5
50075,5
79792,1
154804,2
143268,5
113656,4
176775,5
131629,1
189028,2
4091,1
2404,5
103774,2
22176,5
182639,4
114967,2
98708,1
9830,4
183657,5
75555,2
37211,1
37928,1
33415,2
189854,2
168092,2
88990,2
105758,1
122638,5
130564,4
71844,2
170838,4
44764,2
146957,5
2681,2
16149,4
159893,5
159870,2
5758,4
141438,2
185253,2
194425,5
62283,5
177025,4
5030,1
160388,2
175884,5
47115,5
116262,5
123763,2
39266,5
148580,5
186427,5
51663,5
156420,5
142888,1
61826,5
134884,1
114598,4
156632,2
55671,5
51633,1
28051,5
88423,2
157714,2
82743,1
71130,5
134177,5
72236,4
185551,2
92975,1
104293,2
131869,5
15131,2
151243,5
36249,5
135806,2
85661,4
64937,5
76614,2
3563,5
105924,5
179218,1
72929,2
125258,2
93442,5
162329,2
195362,5
120866,1
137651,5
194735,2
56310,2
165618,5
35816,1
177482,5
100155,5
90837,2
195843,1
97490,5
170257,1
100766,2
69919,5
118455,2
107067,5
1854,4
124916,1
150645,2
153921,1
193023,5
174454,1
194687,5
76192,5
115707,2
55644,2
114604,5
10618,5
9220,1
134336,5
55152,2
149566,4
11270,2
170021,5
157606,5
5005,5
7534,5
90091,2
5606,5
106855,1
188212,5
124035,5
36560,5
143311,1
110477,4
23128,2
39830,1
132374,2
126542,2
53697,5
53960,4
88070,5
6145,1
89679,2
21214,2
173036,2
41370,2
52620,5
55272,5
138085,2
66214,2
66197,5
192923,2
192648,1
6278,5
178333,5
165978,5
104612,2
141042,4
25717,5
165676,5
118442,5
178107,5
138863,2
105473,1
160087,4
171701,5
194252,2
157111,5
176996,1
69931,5
124816,4
192198,2
164455,1
54437,4
132062,2
63283,4
45064,1
75907,2
132384,5
164281,5
167060,4
90377,5
198279,2
53286,1
104773,2
148304,1
138902,4
50874,5
76170,5
68044,5
149108,4
97369,4
57762,5
102542,2
52282,5
103494,2
172138,5
142211,1
153092,2
80000,5
104196,1
38000,5
63203,5
13543,2
43122,2
124126,5
11413,5
124788,2
119288,2
118435,5
145361,5
75584,5
81926,5
62354,4
193744,2
146648,2
136053,5
72715,1
12909,5
35703,1
4927,5
58119,2
153687,2
24010,5
109000,5
69420,5
76782,4
121299,5
50873,2
43198,5
61032,2
190634,1
69400,2
95188,2
42145,5
13340,2
135927,5
130810,4
63201,1
29194,1
95835,1
83659,4
107110,5
138914,1
136335,5
79225,5
11977,1
84519,2
122828,1
18322,1
58671,2
81685,5
80508,1
132544,2
3299,2
123074,5
118334,2
174636,5
138445,2
72329,5
2649,5
152334,1
141666,2
27685,1
108651,2
186997,5
78436,5
55778,1
62324,4
166462,5
44113,5
19649,2
191228,2
91275,2
47903,5
129897,2
82793,2
176061,5
2760,2
195798,2
83599,5
140586,5
135046,1
158776,1
188733,4
55061,5
45952,4
134087,4
148864,2
72456,5
178358,2
37985,2
188640,1
66576,5
182623,2
23222,5
69958,2
27752,2
124332,2
139194,2
183383,5
76530,5
76941,2
8251,5
108008,2
173563,4
33738,5
113859,5
20846,1
62790,5
87392,2
187313,1
135168,2
11209,4
113390,1
112391,5
71227,2
47933,4
83508,2
542,1
178632,2
95278,5
52039,2
147685,1
26835,2
0,5
82817,1
113121,5
72195,1
109994,5
64797,5
89026,2
67474,5
107802,4
9834,2
141901,5
66303,4
129789,1
174747,5
86300,2
151339,5
180433,5
61005,5
136504,5
112999,5
36097,2
168014,4
28270,4
126823,5
157244,2
43580,5
188199,1
147196,1
100492,2
115773,5
93989,5
154918,2
198629,5
170466,2
178910,5
171186,4
155130,2
71870,2
127669,2
77274,2
151151,1
175614,5
154006,5
179319,5
76953,2
180585,2
52663,5
113968,5
29848,5
171742,5
31009,5
173471,5
42193,5
128484,2
145247,4
198538,2
15671,5
154225,2
59559,2
88906,5
51898,5
41858,4
805,5
111693,1
26625,1
68943,4
49418,1
50085,2
44932,2
129155,5
8575,1
41229,5
153078,2
168821,1
111350,5
197590,5
140351,5
62098,2
150867,1
112458,5
194374,5
82784,4
100091,5
113105,2
89698,5
77953,5
42495,2
65458,1
83221,1
127266,4
160329,2
198317,5
17837,5
137513,2
111501,1
69449,5
145081,5
5804,2
26334,2
11796,2
49685,2
122461,2
90949,5
35948,2
110811,5
52485,5
66916,1
74736,2
124457,2
168414,2
157020,5
142176,5
125358,1
156079,2
166490,5
176057,5
110153,1
82687,1
194168,5
116128,5
103066,5
116277,2
90102,4
105123,1
23553,5
127267,4
6354,2
37084,5
151059,5
100435,5
135471,5
199165,4
17840,2
136502,5
105102,2
140811,5
170184,5
81030,1
92281,4
158631,5
40559,1
184433,2
194310,5
124218,2
89773,5
38916,2
191350,5
190278,4
109216,5
148456,1
18556,2
191433,4
177297,5
132875,5
124350,5
144335,1
130019,5
83548,5
4556,5
163272,5
65201,5
20711,4
108578,5
100311,2
90430,2
60243,5
150998,1
36609,1
132535,1
55269,5
142998,1
21525,5
150670,2
69670,5
82533,5
163476,2
137940,1
18893,4
116090,5
12858,1
190359,2
105420,2
126117,2
63412,2
82174,2
123462,1
129934,2
14976,5
133684,1
65939,5
12722,5
137241,2
68279,5
198232,5
43383,5
186005,4
113215,2
196532,5
134692,2
19441,1
103618,2
