,label
41791,1
27378,0
118578,0
129959,1
155904,0
4164,0
71595,0
41597,0
117991,1
62036,0
25782,0
130271,0
186902,1
194266,0
52479,1
92723,1
111211,1
154240,0
116600,1
65075,0
14197,1
144102,1
144383,1
7878,0
132451,0
39544,0
143711,0
161936,0
83127,0
2613,0
120298,1
113266,0
172915,1
139984,0
79637,0
190109,0
185970,0
113135,1
82728,0
102911,1
163426,0
130396,1
67568,1
99596,1
30738,1
76690,0
192771,1
141919,0
161588,0
108805,0
114309,0
154135,0
110532,0
92197,1
125475,0
136774,1
186262,1
185564,0
93430,0
73738,1
173165,0
113814,1
112951,0
58521,1
165326,1
51769,1
121447,0
60856,0
121016,0
97895,1
39108,1
30410,0
96493,1
20406,1
176444,0
40726,1
166024,1
101394,0
80098,0
92262,0
144322,0
59167,0
132396,0
150387,1
83969,0
71804,1
34532,0
60072,0
78750,0
157849,0
11853,0
102218,1
96523,1
113051,0
139258,0
932,0
56477,0
46033,1
186190,0
174539,1
62414,0
122193,0
182923,0
124229,1
158046,1
13096,0
137595,0
113559,1
13046,0
125638,0
105251,1
82778,1
29797,1
192090,0
151238,0
73456,0
44547,1
15110,0
163494,0
84241,1
30059,0
9085,0
151704,1
134287,0
22576,1
84541,1
42600,0
110445,0
107926,0
134544,1
75034,0
2393,0
82220,0
180976,1
77668,1
27995,0
17357,1
119409,1
83750,0
14515,0
44252,0
198689,1
121436,0
65941,1
160415,1
12534,1
103422,1
8351,1
107747,0
88178,0
25771,0
133477,0
63589,0
127946,0
29329,1
153336,1
79262,0
48808,1
177925,1
126820,0
918,1
173166,1
12984,0
127127,0
130844,1
26810,1
30100,1
75777,1
25242,1
172527,0
44331,0
131671,0
65713,0
4301,1
156451,0
130432,1
152043,0
195382,1
163729,1
32090,1
124383,0
137855,0
46128,0
153854,1
196066,1
176874,1
10228,1
38732,1
51873,0
64901,0
26293,0
19468,1
168763,1
147633,0
34089,0
103612,1
185152,1
109844,1
80466,1
148766,0
94194,0
15547,1
193641,1
47382,0
135252,0
18677,1
47109,1
105206,0
188782,1
182457,1
166830,1
61614,1
28236,0
95321,0
94543,1
42399,1
96303,1
148192,0
81256,1
151553,1
4440,1
44952,0
141658,0
161124,0
53617,1
102533,0
114637,0
137573,0
179095,1
126429,1
172686,0
103067,0
105876,1
487,0
134861,0
1702,0
94810,1
56763,1
137368,1
124405,0
23569,1
2841,1
135520,0
43564,0
66887,1
196313,1
30629,1
35868,1
173850,1
83091,1
111353,1
53903,1
51594,1
180059,0
51085,1
60191,0
25325,0
189895,0
66128,1
115821,1
88930,0
166951,1
74447,0
57637,0
192065,1
183982,0
50257,1
72687,0
166624,1
114571,0
1811,1
47132,0
27096,1
158652,1
119906,1
23391,0
77006,0
23742,0
162136,0
190336,1
26086,0
54684,1
100615,1
187577,1
23922,1
22407,0
194707,1
67858,1
132180,0
1098,1
41502,0
144949,1
16224,0
31262,1
175534,1
60889,1
85634,0
119389,0
29595,1
198975,0
173928,1
35187,1
108007,1
3556,0
45203,1
12139,0
158459,1
116846,1
161844,0
125701,0
169169,0
148672,0
152847,1
68275,0
166526,1
157951,0
69946,1
185676,1
71396,1
84308,1
94069,0
100568,0
190417,0
31833,1
19713,1
55322,0
50339,1
107876,1
184058,0
136875,1
38395,0
30004,1
51352,0
158016,0
174373,0
80664,1
169261,0
148834,0
4643,0
168609,1
41410,1
75699,0
130217,0
44492,0
147245,1
142654,0
137958,0
111462,1
198612,1
179050,0
70777,0
144005,1
106705,1
133648,0
196024,1
61865,0
137903,0
153190,0
181952,0
170705,1
56429,1
94079,1
55114,1
12975,0
55172,1
79213,0
188794,1
11893,0
97184,0
34556,0
1782,0
117562,0
41428,1
23631,1
187618,0
67978,0
194580,0
131916,0
192244,1
48169,1
169279,1
164228,1
190694,1
2333,1
94176,0
14647,0
144930,1
39539,0
19806,0
102084,0
182134,0
28359,1
11802,1
165810,0
15067,1
111704,1
110222,1
189015,0
72833,1
16802,1
39364,1
193718,0
104288,1
187945,0
143377,0
105203,1
78059,1
152409,1
82539,1
145301,0
133954,1
168976,1
186197,1
104839,1
19132,0
144793,1
74716,1
156275,0
187884,0
96787,0
16169,0
142282,0
37924,0
122652,0
78974,1
70194,0
189091,0
158437,1
42215,1
41454,1
190207,0
65151,0
175798,1
120992,1
28812,1
13623,1
143827,1
190352,1
12282,1
179656,0
41780,0
112881,1
145687,1
135468,1
109032,0
30365,1
53808,1
58993,1
121313,1
137261,0
21156,1
61971,0
16984,1
148393,1
3684,1
8946,0
100268,0
197498,0
117433,0
126592,0
179716,1
197704,1
28174,0
95071,1
10571,0
151222,0
191736,0
138470,1
114454,1
127109,1
194673,0
60540,1
51119,1
88597,0
51336,1
41192,0
179143,0
103440,0
137319,1
132880,1
953,1
154523,0
69600,0
175267,0
17199,1
164872,1
35664,1
88856,0
151976,1
1776,1
5861,1
193033,1
118696,1
81992,0
167847,1
3313,0
125590,1
56028,1
13010,0
22335,0
153090,1
155099,0
161209,1
58825,1
190691,1
9744,1
48770,0
181765,1
116977,1
184301,1
38379,1
83015,0
94414,0
135404,1
49950,1
168203,1
153936,0
148130,1
143350,1
148905,1
26320,1
87232,1
84738,1
278,1
30645,1
86340,1
125303,1
46503,1
15729,1
125247,0
21479,1
126731,0
53964,1
130576,1
14514,0
49703,1
57586,0
13589,1
63354,0
42712,1
115179,1
152091,1
175426,1
146653,1
3492,0
189799,1
139508,0
47980,0
39684,0
815,0
191049,1
150465,0
158418,1
172042,1
8447,1
70316,0
31834,1
40121,1
110582,1
176975,1
142386,0
81870,0
37051,1
194227,0
166417,0
46516,0
117676,1
151831,1
71211,1
111377,0
123204,1
47207,1
134369,0
28389,0
17562,0
89339,0
32339,1
98525,1
37609,0
181993,0
187002,0
113830,0
139534,0
66466,1
35623,0
157646,1
30985,0
176078,1
181325,0
26483,0
4922,0
175596,1
36796,0
69336,1
79696,0
151457,0
165284,0
106924,0
110677,1
27563,0
20456,1
34204,1
157884,1
87623,0
72745,1
7606,1
185308,0
77294,1
169707,0
86812,1
176938,1
80003,1
61700,1
35597,0
114770,0
20993,0
156597,1
22025,0
164483,0
93988,1
67123,1
140542,1
168845,0
119231,1
65748,0
40661,1
102092,1
187125,1
125947,1
163600,0
127455,1
22268,0
91415,1
92853,0
11583,0
2450,1
101961,1
21571,1
182393,1
2912,0
157391,0
25459,0
13272,1
44472,1
106533,0
125207,0
193,1
46879,1
123824,1
190706,1
139895,1
44984,0
107292,1
141671,1
194037,1
146191,1
132552,1
32782,1
180288,0
99613,1
136958,1
182071,1
67628,1
172474,1
93830,1
11957,1
136083,0
6865,1
49943,1
88193,1
93739,1
153266,1
103452,1
138415,0
95232,0
56060,0
120413,0
80348,1
196353,0
189016,0
45171,1
76911,0
76497,0
74302,1
178030,0
5260,1
45844,0
50416,0
4769,1
178157,1
2325,1
21758,0
186129,1
88475,1
111690,0
11125,1
14042,1
177241,1
407,0
181398,1
186096,1
167528,0
16487,1
186812,0
12625,0
117698,1
142344,1
16138,1
191073,0
56058,0
54782,0
116614,1
30724,0
119902,1
90878,0
150168,1
8719,1
170599,0
16232,1
149009,0
18675,0
32299,0
85246,0
3634,1
144579,0
85077,1
111461,1
45611,1
54887,0
129818,0
194715,1
105561,1
74998,0
8985,1
38647,1
120710,0
127346,0
52438,1
123175,0
133443,1
47580,0
141468,0
64927,1
103547,0
184306,1
194249,0
135853,0
37796,1
155395,0
131586,0
44647,1
110741,1
84212,0
38980,0
82891,1
11967,0
130225,0
107885,0
35069,1
35138,0
78961,0
106698,0
139083,1
61272,1
49163,1
46615,0
32577,1
10211,0
166546,0
134348,1
75595,1
169406,1
159402,1
183616,1
102291,1
15277,0
127688,1
38623,0
96509,1
65056,0
29735,0
172361,1
153031,0
38403,1
6875,0
171382,1
195998,1
134331,1
136960,0
131756,1
66454,0
22661,0
33908,1
49894,0
196936,1
77415,0
59193,1
52561,1
155808,1
189084,0
80102,1
101671,1
56643,1
67835,0
164771,1
134392,1
121238,0
98584,1
15590,0
37569,1
142833,0
2795,1
36250,1
63904,1
121446,1
47817,1
191415,0
136077,0
38250,1
12485,0
198188,1
77348,0
136830,0
129183,0
48733,1
171749,1
188210,0
72732,0
193598,0
97115,0
82326,0
174778,1
76115,0
40604,0
12178,0
17830,0
115010,0
18742,1
86672,0
34186,1
155056,1
187244,1
157325,1
110810,0
39954,0
24372,1
145629,0
17630,1
33177,1
76901,0
51826,0
158828,1
113800,1
155559,0
91636,0
72985,1
164355,0
93451,1
73402,0
128076,0
52716,1
48866,1
21207,0
176301,0
36223,0
73716,0
108133,1
82104,1
137758,1
12410,1
123412,0
138927,0
7852,1
118217,1
144456,0
150836,0
195828,1
182044,1
13484,1
151097,1
174679,0
102190,0
117033,1
120491,1
105429,1
173614,1
26062,0
177446,0
18002,0
88748,1
30686,1
87413,1
100296,0
183497,0
85592,1
140609,0
117561,0
75971,0
186837,0
22272,1
137991,1
18812,0
116880,0
127306,1
129669,0
63206,0
23408,1
17344,1
38411,1
48542,1
118461,0
3328,1
34492,1
127395,1
30146,0
133712,0
189888,1
100004,1
109300,1
184068,0
145465,1
70959,1
51127,1
56159,0
133729,0
53144,0
168521,0
153717,1
6871,1
17673,0
173786,0
46801,1
44511,0
93378,1
86825,1
83246,1
160613,0
157342,1
57608,0
181376,1
193126,1
42227,0
155022,1
24518,0
120788,0
186191,1
118975,0
120011,0
140324,1
122791,1
156734,0
100293,0
3262,1
28762,0
100421,1
87023,1
183506,1
5565,0
70453,1
155472,0
1427,0
104830,0
42683,1
12197,0
160312,1
23946,1
14438,1
109517,1
117339,1
58863,0
116677,1
199113,1
71203,0
144404,1
50056,1
131558,1
74293,0
119385,0
105374,1
50893,1
148475,1
129535,0
52356,1
40286,0
58363,1
78870,1
58821,1
167669,0
87470,0
88920,1
197591,1
27052,1
165964,0
120938,0
172925,1
94026,0
149599,1
60353,0
48540,0
198316,1
14320,1
146554,0
109988,1
116366,0
191106,1
46647,1
28315,1
49214,1
134346,1
152742,1
11264,1
183427,0
57324,1
5364,0
162124,1
55359,1
131331,0
189615,1
60929,0
145063,0
16675,0
5828,0
186665,1
60820,1
130146,1
34268,1
193562,0
117859,1
117387,0
9602,1
148119,0
193872,0
176085,1
43870,0
94511,1
168807,1
43450,0
37162,1
90325,1
155141,1
84693,0
62231,0
113834,0
169619,1
101186,1
54865,1
94123,0
186762,0
85399,1
188621,1
54657,0
143461,1
75007,0
3157,1
93150,1
124051,0
68949,1
197988,0
140457,1
123035,1
84716,1
125210,1
6732,0
165044,0
45011,1
82524,0
15655,1
41455,0
146955,1
136635,1
190328,0
21522,1
115794,1
125432,0
126290,1
112885,0
171242,1
71761,1
164044,1
83059,1
54602,0
58058,0
125814,0
103298,0
61266,1
141341,0
25790,1
114064,0
186516,1
150975,1
130040,0
88180,0
139607,1
42245,0
122263,1
86229,0
107463,0
48010,0
85613,0
192012,0
69522,0
3350,0
97061,0
123790,0
169456,0
180311,0
26102,1
190188,1
138335,1
143459,0
191555,1
99999,1
189633,1
179771,1
42976,0
15065,1
64182,0
19070,1
188851,0
44949,0
61257,0
96611,1
107338,1
194819,0
186770,0
21320,0
60329,1
157289,0
195765,0
126249,0
16845,1
62775,0
39133,1
18331,1
94757,0
1259,1
52113,0
8735,0
78955,1
57124,0
33175,1
48188,0
12449,0
614,1
123181,1
15356,1
87531,0
79532,0
162016,0
18730,1
153632,1
127586,0
65316,0
36591,0
38983,0
78492,1
130755,1
97255,1
127703,0
61437,0
42475,1
47462,1
102229,0
166284,0
137347,0
3702,1
141172,1
43770,1
30968,0
6142,0
14672,1
114057,1
191355,0
54262,1
75884,0
135061,0
141280,0
75852,1
17003,0
8083,1
112609,0
148170,0
99929,0
121910,1
142158,1
66421,0
84842,0
37663,0
48982,1
31506,1
50069,1
9512,1
31132,1
20616,1
80735,1
187667,1
106193,1
145477,0
50973,1
161059,0
20019,1
122807,1
191613,0
131273,0
3722,0
81697,1
136005,1
123983,0
67424,1
145820,1
161527,0
182293,1
118203,0
182182,1
172781,1
76365,0
102999,0
30475,0
106935,0
129838,0
98386,0
194694,0
15050,0
195554,0
111682,0
190853,0
11069,0
174372,1
181603,0
195983,1
159447,0
51418,1
178985,0
30872,0
38660,0
187741,1
73250,1
77799,0
35344,0
49445,0
98634,0
124201,1
74563,1
151509,0
107409,1
42408,0
20682,1
170963,0
144560,0
177754,0
128278,1
57628,0
41528,1
26358,0
102074,1
104094,1
109340,0
33194,0
65496,0
105316,1
13691,0
79764,0
182742,0
10960,0
194013,0
70964,0
99917,0
37109,0
175792,1
170775,1
146269,1
114660,0
176827,0
190169,0
54280,1
35626,0
43880,0
88787,0
109499,0
37885,0
195072,1
41017,1
96353,1
191680,0
146342,0
48072,0
47911,1
113584,1
188456,1
68634,1
63787,1
103145,0
69981,1
59932,0
122744,0
40648,1
113657,1
115898,0
105894,0
70282,0
44953,0
30719,0
58354,1
194737,0
1406,0
58525,1
188477,1
57527,1
61212,1
3783,0
81605,0
129075,0
170881,0
35200,0
48149,1
116192,1
23440,1
162924,1
140521,0
56177,1
60562,0
8633,0
61910,0
78703,0
55015,1
141775,0
57054,0
133813,1
45582,0
42449,0
153557,0
56178,0
68694,1
60937,0
116754,1
170819,0
172068,1
70517,0
146532,0
108096,0
162520,0
91872,1
38943,0
131064,0
156492,1
103136,1
36750,0
43961,0
169505,1
104743,0
131115,0
141301,0
7526,0
177725,1
44067,0
119716,0
48928,0
94514,0
161773,1
152814,0
114703,0
64685,0
77330,1
176796,1
192777,1
28849,0
143809,1
87652,0
29136,1
150582,1
164786,1
194299,1
128636,1
173437,1
55325,0
191215,0
198700,1
154964,1
152457,1
15794,1
195660,0
24667,0
155781,0
81599,1
15013,1
25096,1
106722,1
143801,1
143399,1
10224,1
177095,1
42252,0
93367,1
88683,0
11529,1
124404,1
44310,1
129737,1
89000,1
43934,0
172467,0
103457,0
114699,1
173906,1
57559,0
159993,1
68552,1
64637,0
48646,1
194290,0
176895,1
80573,1
61839,0
120141,1
84618,1
35235,0
194260,0
20576,0
17001,1
22741,1
157180,0
165038,1
32209,1
6239,1
45544,1
54791,0
61271,1
198336,1
36906,1
60834,0
194603,1
160595,1
60988,0
14200,0
96660,0
172939,0
117073,1
159992,0
95209,1
65256,1
188840,1
15693,0
6315,0
119908,1
113973,1
175459,0
180126,0
74919,1
97008,0
179075,0
88837,0
31503,0
182458,0
39693,0
29561,1
107216,1
119460,0
40374,0
182632,1
30464,0
139412,1
186804,1
41609,0
51077,1
169662,1
121136,1
118721,1
164053,0
189907,0
90872,0
130196,1
90583,0
52856,1
63547,1
35430,0
118005,1
156601,0
166540,0
192210,0
153508,0
122376,1
106447,0
70647,0
48309,0
163279,0
137643,0
143215,0
161672,1
180557,1
179922,0
64276,1
193282,1
124923,0
134473,1
87301,1
155105,0
148389,1
184417,1
95138,0
99227,1
97178,0
30001,1
40343,0
157723,0
80801,1
157451,1
147758,1
110843,1
146029,1
139054,0
75807,1
25829,1
2475,0
195007,1
86364,1
132253,0
134895,0
177576,1
84238,0
98000,0
193045,0
44998,1
191973,1
116705,1
120106,0
153692,1
43818,0
158451,0
170666,1
8013,1
132192,0
9770,0
105440,1
23263,1
74303,1
26964,1
184260,1
105477,1
37769,1
7880,0
149581,1
150451,0
192538,0
49627,1
4056,0
74454,0
23785,0
75905,1
186769,1
9048,1
170075,0
133206,0
34949,1
146489,0
71443,0
141927,0
74761,1
155178,1
86941,1
3826,0
80722,0
33597,0
41895,1
44834,0
1845,0
23209,0
2060,1
148358,1
102539,0
143931,0
64693,1
176329,0
145288,1
36616,0
110924,1
12358,0
40497,1
68740,1
149083,1
53194,1
80452,1
28302,0
24501,0
28104,0
92471,0
24866,0
68109,0
88364,1
47701,0
11987,1
53211,0
112943,0
39203,0
111979,0
41987,0
169941,1
135777,1
108255,0
24859,0
117314,0
65561,1
99374,0
67205,1
8385,1
136590,0
8593,0
153753,1
34850,1
51822,1
63641,1
2024,1
99299,0
140007,1
66675,1
187986,0
55852,0
178709,1
170817,0
173976,0
170226,1
180251,1
179141,0
18015,1
27869,1
74569,1
163962,0
86765,1
75934,0
168970,1
17002,1
63472,0
189530,0
157472,0
119752,1
103579,0
55502,0
58179,0
55263,1
47920,1
61091,0
76490,0
12948,1
129876,0
146624,0
93318,1
122674,1
91449,0
143345,0
39821,1
136728,1
160255,1
148526,1
32811,1
61706,0
8163,1
58895,0
54176,1
72452,0
135981,1
64407,0
94701,1
111375,0
127753,1
147637,1
2467,1
156266,0
195005,0
87599,1
55144,1
146180,1
88488,1
55099,0
13258,1
74771,1
129204,1
169647,0
133872,0
127678,0
78384,0
187290,0
157623,0
168193,1
108191,0
5184,0
12953,0
88812,0
43663,0
3133,1
143493,0
19553,0
170002,1
64098,0
146843,0
37633,0
15493,1
179340,1
77569,0
157027,1
98494,0
112832,0
34704,1
22294,1
155967,1
95336,1
194401,0
168046,1
185889,0
62206,1
186051,1
27091,1
123669,1
115741,1
29592,0
110926,0
148289,1
190286,0
175813,0
72131,1
41782,1
70567,0
148315,0
175600,1
186335,1
78074,1
23574,0
99636,0
66487,1
6514,1
157475,0
112092,1
159540,1
166334,0
134528,0
1504,1
183588,1
86117,0
132480,0
90511,1
4473,1
156880,0
165771,0
14853,1
184320,1
13422,0
36558,1
44296,0
59738,1
16855,0
162285,1
158889,0
395,1
89208,0
156419,1
158835,1
134595,0
131467,1
100806,0
142778,1
89972,1
58498,0
40056,0
151233,1
108724,1
161224,1
23230,1
95539,1
156635,0
64255,1
36470,1
113036,1
185336,0
21672,0
3993,1
159493,1
184236,0
91974,0
98989,0
82422,0
68533,1
80280,0
89928,0
182926,1
102730,0
99238,0
156494,0
52496,1
127474,0
12823,1
3665,0
18950,1
73722,0
112591,1
52539,0
101470,0
21124,1
152367,0
90245,1
43660,0
19356,0
29297,1
62929,1
132352,0
156401,1
61937,1
2018,1
48289,0
72828,1
24883,0
43988,1
34224,0
115559,1
40290,0
173261,1
189630,1
6749,1
192573,1
95890,0
14383,1
68992,1
118550,1
198479,1
192141,0
81164,1
181590,0
157393,0
122141,1
18724,1
46602,1
162297,0
185810,1
178291,0
108875,0
87820,0
127742,1
72722,0
161288,1
50232,0
175843,1
193684,1
126348,1
105690,1
14332,1
142547,0
166399,0
81184,1
33893,1
68752,0
113516,0
12659,0
185971,1
110877,1
30545,1
134850,1
31570,0
22194,0
48994,1
173245,1
99749,0
125072,1
58587,0
32151,0
41660,0
158378,0
22658,1
79105,0
188398,0
173665,1
86031,1
100024,0
10962,0
89375,0
99276,0
178348,1
55056,0
102934,1
51423,0
198503,0
114482,1
130683,0
173729,1
92353,0
70283,0
105889,1
102152,0
74868,1
45165,0
29116,0
198162,0
174901,0
83778,1
86085,0
146451,1
41399,1
109325,0
60039,0
45314,0
159605,1
167244,1
7607,0
150739,1
156501,0
49288,0
112167,1
6331,1
3402,0
13909,0
61573,1
33730,0
105974,0
77148,0
80770,0
97501,1
6084,0
41246,1
123784,0
50720,0
19389,1
171824,1
41178,0
96692,1
180519,1
1155,0
71932,0
70769,1
95796,0
156041,0
160193,1
32977,0
92282,1
148223,1
184833,0
132960,1
17908,1
49348,0
158784,0
77741,1
34066,0
108486,1
101499,1
102702,1
92172,1
92051,1
34372,0
198813,0
63404,0
165320,0
110327,1
17796,1
97897,0
138328,1
177593,0
105608,0
69678,1
77926,0
193015,0
132001,0
179163,0
178133,0
24280,1
55483,1
72491,1
84875,0
98125,0
33520,1
5409,0
10222,0
53734,1
96438,0
196188,1
13619,1
192507,1
159668,0
17507,0
9542,1
168769,0
35602,1
79036,1
103133,1
14744,1
24884,1
4451,1
160719,0
26920,0
140278,1
31140,0
82646,1
42692,1
183641,0
51510,1
119835,1
103237,1
21306,1
151695,1
116087,1
49713,1
57296,1
43822,1
168994,1
3694,1
103013,0
96894,0
64891,0
193375,0
45062,1
75956,0
79976,1
53060,1
143255,0
47578,0
53555,0
133450,0
186787,1
109811,1
37650,0
17605,0
193363,1
139420,0
57816,1
197439,1
104544,1
168017,1
77869,1
78753,0
114364,1
140091,0
129297,1
103188,1
167441,0
66581,0
82182,0
63804,0
144784,1
17239,0
103447,1
111774,0
61363,1
54199,1
28071,0
11192,0
173978,1
161348,1
73896,0
142896,0
177938,1
107873,0
117500,1
40859,1
81733,1
12185,1
179230,0
84145,0
174634,0
70562,0
166938,1
188188,0
40680,0
18131,1
144787,1
15476,0
145052,0
159317,1
4584,0
5616,0
195813,0
104381,1
6440,0
186570,0
136644,0
175669,0
79654,0
187320,1
110317,1
153297,0
78729,0
174730,0
62865,0
187936,1
39271,0
68028,1
40261,1
68289,0
173263,0
189705,0
127531,0
168451,0
118921,1
151693,1
170808,0
69975,0
37668,0
92563,1
106015,1
16618,0
108890,0
149157,0
88054,1
89153,1
156965,0
82748,1
110028,1
165242,1
135451,0
192528,0
128996,1
142698,1
40947,0
164941,0
29841,1
44740,1
186374,1
22606,1
847,0
120676,0
158740,1
93324,0
33006,1
151007,1
29182,0
47550,1
54553,0
11111,0
84107,0
20714,1
45468,1
689,1
190187,0
82370,1
70919,1
145131,0
169870,0
198021,1
191047,0
134321,0
123508,0
194213,0
105330,0
4086,0
106645,0
18083,0
184278,0
72889,0
88324,0
88229,1
115418,1
82973,1
88039,0
89402,1
121347,0
13317,0
173995,0
91967,0
42419,0
34362,1
149399,1
65997,1
54913,0
75592,1
12775,0
61360,1
47868,1
174616,0
111951,0
53291,1
18335,1
40043,0
79818,1
92337,0
160305,0
158043,1
170517,1
184480,0
167035,0
10591,1
83235,0
128777,0
94205,0
124124,1
188286,0
146985,0
66449,0
139080,0
120766,0
103588,1
94134,0
103290,0
40898,1
95268,1
11870,0
801,1
187682,1
95401,1
150398,1
156380,1
188149,1
135092,0
121377,1
125414,0
183285,1
24914,0
83049,0
70235,1
58891,0
144926,0
50760,0
60702,1
40108,1
53647,1
182335,1
101721,0
135930,0
154363,0
155370,1
84481,0
15942,1
171124,0
111698,1
99295,1
178262,0
106857,0
114616,0
130224,0
41753,1
140251,1
103449,0
31365,0
147627,1
100178,1
5873,0
145179,0
190575,0
183052,1
189576,0
13091,1
191382,1
197161,0
107154,0
188829,1
81075,1
147125,0
125336,0
90355,1
31766,0
104251,0
38023,1
68437,1
24662,1
188723,1
184707,1
55982,1
81458,0
58116,0
139611,1
81051,0
67997,1
172246,0
6283,1
95060,1
38360,1
189645,0
85807,1
61372,1
151418,0
185562,1
31489,1
129609,0
20018,0
2547,0
25897,1
149093,0
14442,0
192810,1
21258,1
96295,0
139210,1
64601,0
155722,0
66794,1
173268,0
86919,0
54402,0
144878,1
27202,1
126471,1
60190,1
100177,0
52801,1
1065,1
672,0
156395,1
55350,0
106061,0
85145,1
69814,0
39838,1
100838,0
43421,1
46232,1
155397,0
5669,1
152348,0
88126,1
97189,1
156877,1
51779,0
181403,0
157292,1
112748,1
45548,1
160230,0
169281,1
191248,1
79008,0
85572,0
37271,1
93416,1
115798,1
6672,1
178300,1
59408,0
58465,0
162942,1
39617,1
189283,0
71834,1
156714,1
21384,1
78156,1
17938,0
133361,0
167088,1
189584,0
51287,1
82287,0
99085,0
81650,1
66748,0
94695,1
25807,0
197471,1
68349,1
102047,1
152097,1
50355,1
191487,0
103080,1
187643,0
143565,1
172392,0
135278,1
24490,0
196577,1
168143,0
16510,0
141780,0
162220,0
152887,1
194206,1
152424,1
164387,1
92084,1
152077,0
173230,1
747,0
59556,0
90063,0
51762,1
183104,0
110298,0
26264,1
142061,1
138619,0
110958,1
94686,0
173583,1
171240,1
49291,1
5384,0
188440,0
170643,1
12813,0
12255,1
167344,1
93983,1
93038,1
159881,0
165342,0
97430,1
179859,1
162923,0
7819,1
187314,1
43255,1
186257,0
141170,0
93257,0
144769,0
168155,1
109688,0
42797,0
194817,0
194175,0
177460,1
194787,0
152061,1
181670,1
125182,0
85264,0
158029,0
195017,1
184623,1
41267,0
193899,0
110453,1
49077,1
76891,0
191418,1
198952,0
56735,1
137538,0
60891,1
178517,1
96220,0
146827,1
76666,1
195953,1
66620,1
93400,0
184424,1
89970,1
57175,0
30124,1
22108,1
61974,1
136840,1
137297,0
55392,1
33610,1
144421,0
79494,0
173486,0
84921,1
39369,1
72875,0
40179,1
24443,0
82196,1
98111,0
114188,1
79761,1
74317,0
90853,0
184593,1
12728,0
198321,1
64996,1
49031,0
131198,0
50005,1
152697,1
73353,1
137966,1
55696,0
149465,0
78014,1
179542,1
126451,1
175932,1
89318,0
14937,0
34292,1
163193,1
133224,1
148634,0
178876,1
146635,1
105469,0
165686,1
112135,1
48294,0
171042,1
142312,0
171810,1
113212,0
15993,0
54727,0
171585,0
64941,0
92171,1
50329,1
185718,1
39151,0
16101,0
112284,1
25407,1
98444,1
183118,0
33838,0
194433,1
168136,0
33292,0
119696,0
172182,0
50249,0
187119,1
165147,1
28457,1
25174,0
157822,0
25236,0
73815,1
22738,1
32197,1
50989,0
14015,1
47045,1
164669,0
55100,1
147454,1
146150,1
167055,0
168813,1
139897,0
11639,0
80246,1
36090,0
24992,0
182101,0
81053,0
5119,0
